id,data,date,user_id,sentiment_class,Negative,Neutral,Positive
1891,It would not be upsetting. It would just mean that he did not notice me and say that I should have gotten his attention better.,2022-05-30 10:56:12,8,Neutral,0.80447525,0.18625632,0.0092684645
1892,There's nothing stopping me from getting this done except me.,2022-06-16 07:28:55,8,Neutral,0.93490064,0.06158113,0.0035181977
1893,I'll be alone forever,2022-08-13 04:43:24,8,Neutral,0.6041492,0.36664012,0.029210705
1894,I am irritated because my supervisor thinks that I have forgotten about work that needs to be completed and thinks that I'm slacking.,2022-06-24 02:45:34,8,Neutral,0.96699387,0.03008003,0.002926101
1895,I will never find a job in my field.,2022-02-25 03:46:15,8,Neutral,0.32096204,0.56764394,0.11139403
1896,It would say I failed.  It would also teach me not to try to become a salesman in the future.,2022-02-19 21:16:03,8,Neutral,0.62232405,0.3597337,0.017942231
1897,I just got fired from working as a sales person because I didn't reach my quota. I had never had a job like this before this.,2022-08-23 01:29:27,8,Neutral,0.02023909,0.34599626,0.6337646
1898,get drunk or get some heroin and watch netflix,2022-07-03 18:33:52,8,Neutral,0.8160519,0.17640008,0.0075480407
1899,I ask someone  out and get rejected ,2022-08-06 12:53:59,8,Neutral,0.71870226,0.27403903,0.007258732
1900,upset,2022-06-03 18:54:24,8,Neutral,0.7955496,0.18771201,0.016738473
1901,frustrated,2022-03-14 06:16:43,8,Neutral,0.18358478,0.7572689,0.059146266
1902,I think that the person deep down does not want to associate with me.,2022-07-28 09:49:53,8,Neutral,0.8168179,0.1755531,0.0076290104
1903,I received a phone call confirming that I would not get a job: the third call this week. ,2022-05-18 15:01:38,8,Neutral,0.2697958,0.53984404,0.19036016
1904,indifferent,2021-10-25 08:23:33,8,Neutral,0.014449113,0.21411274,0.7714382
1905,Feel like my boss thinks I'm not doing my job and slacking off because I'm taking a quick break.,2021-10-19 19:10:03,8,Neutral,0.8039713,0.18420039,0.011828391
1906,I'd have to try another line of work.,2021-12-18 08:41:58,8,Neutral,0.8854953,0.10826687,0.006237776
1907,I feel incompetent due to this situation.,2021-12-08 07:53:06,8,Neutral,0.23839232,0.5551979,0.20640986
1908,"No matter how hard I try, I can't reach my weight-loss goals. I will never look more attractive.",2021-09-18 07:36:36,8,Neutral,0.0791261,0.65755904,0.26331487
1909,It's going to take forever to get this essay done. ,2021-11-15 04:25:49,8,Neutral,0.84934485,0.14266725,0.0079879165
1910,It would be very upsetting because nobody wants to feel unliked or rejected. It would make me have doubts about myself and reduce my self esteem.,2022-05-05 06:25:45,8,Neutral,0.310881,0.44510278,0.24401625
1911,I'm a disappointment to myself.,2022-04-05 09:04:51,8,Neutral,0.74465644,0.23719904,0.018144453
1912,My manager is giving more responsibilities to another co-worker.,2022-03-06 09:25:06,8,Neutral,0.81212854,0.1760666,0.011804843
1913,I gained a pound after being on a new diet for a week.,2021-12-27 19:47:40,8,Neutral,0.9053776,0.089381725,0.005240613
1914,Disappointed,2022-08-14 01:28:20,8,Neutral,0.0057527917,0.57359195,0.42065528
1915,I might not get a job,2022-02-23 01:55:10,8,Neutral,0.7942077,0.18686028,0.018932084
1916,I felt betrayed by my manager.,2022-07-01 09:42:52,8,Neutral,0.6292875,0.34644634,0.024266139
1917,Dissapointment,2022-01-09 23:59:20,8,Neutral,0.8797486,0.113143384,0.007108038
1918,sad,2021-11-01 20:57:20,8,Neutral,0.63506883,0.3182727,0.046658393
1919,People are going to stop hanging out with me.,2022-05-28 03:32:17,8,Neutral,0.743616,0.22461607,0.03176799
1920,Spending time with me is not a priority for her.,2021-10-10 06:04:17,8,Neutral,0.38313472,0.54278904,0.07407628
1921,I called the utility office for help with a bill and the customer service reps kept talking down to me because of my mistake.,2022-01-02 20:34:13,8,Neutral,0.14027189,0.69387335,0.16585486
1922,I don't have what it takes to succeed.,2021-11-28 08:46:37,8,Neutral,0.9595662,0.03674874,0.003685099
1923,It would mean that I am unable to do the kind of work required of my program.,2022-03-24 13:43:47,8,Neutral,0.8593541,0.12653656,0.014109361
1924,Because I didn't feel as if I was myself.,2022-02-20 20:53:04,8,Neutral,0.47845304,0.43125173,0.090295196
1925,An accquaintance I've enjoyed being around in the past ignored my greeting,2022-06-06 03:29:11,8,Neutral,0.96537805,0.0314252,0.0031967554
1926,isolate myself from people for a while,2021-09-23 04:09:48,8,Neutral,0.112205155,0.8315089,0.056286074
1927,I can't get a job,2022-02-05 07:11:31,8,Neutral,0.011322029,0.60533005,0.38334787
1928,I'm on my coffee break and my boss stops in and tells me about work I have to do.,2022-03-09 18:06:50,8,Neutral,0.8388851,0.15347195,0.007642966
1929,anxiety,2022-08-27 23:24:18,8,Neutral,0.9602307,0.033367906,0.006401452
1930,I went to a party,2022-05-24 23:17:27,8,Neutral,0.9025403,0.0902215,0.0072381645
1931,Anger,2021-12-15 17:30:40,8,Neutral,0.7283445,0.22596292,0.045692593
1932,"If my creative ability were gone, I'd have lost a big part of who I am.",2022-03-20 01:17:00,8,Neutral,0.008496058,0.35524505,0.6362589
1933,"I want to stay together and would start to feel very insecure, abandoned, and betrayed.",2022-03-05 09:20:24,8,Neutral,0.6541397,0.31084242,0.035017896
1934,upset,2022-03-26 12:54:44,8,Neutral,0.0959872,0.8363389,0.06767399
1935,"Pace frantically, take some deep breaths, and try to find a distraction while I gather my thoughts.",2021-10-11 04:06:05,8,Neutral,0.6613707,0.288836,0.04979331
1936,Invite someone I know better to join me for coffee or a walk. ,2022-05-20 13:30:48,8,Neutral,0.45228887,0.4900383,0.057672877
1937,It would make me a failure in marriage.,2022-03-05 16:01:22,8,Neutral,0.93908805,0.054476097,0.006435766
1938,My lover has left me and asked that i not contact her to change her mind,2021-11-15 13:54:31,8,Neutral,0.94725245,0.049975995,0.0027715052
1939,I'll be alone.,2022-01-13 01:37:39,8,Neutral,0.948636,0.043904223,0.0074597425
1940,Try a different diet for next week.,2022-05-08 21:32:08,8,Neutral,0.20172839,0.72757334,0.07069818
1941,Nobody will remember or care about me.,2022-05-09 21:27:52,8,Neutral,0.79815453,0.19508602,0.0067595034
1942,I would work less,2021-09-27 08:09:32,8,Neutral,0.922952,0.07102447,0.0060235416
1943,"I'd quit worrying about it and assume the best, that something's come up in my friend's life that's keeping her busy right now, but she'll call as soon as things settle down. ",2022-04-20 04:46:08,8,Neutral,0.81099284,0.17605746,0.01294975
1944,I'm going to be stuck in my current situation forever,2021-10-01 18:51:38,8,Neutral,0.54116106,0.43414754,0.024691336
1945,disappointed,2022-08-05 05:09:22,8,Neutral,0.73077804,0.24275628,0.026465612
1946,I will never be a people person.,2021-12-18 11:07:58,8,Neutral,0.931851,0.06381089,0.0043380805
1947,That I let them down in some way,2022-08-06 15:41:40,8,Neutral,0.042346444,0.8575499,0.10010359
1948,"I would try to find a way to get more credentials, such as education.",2022-05-18 05:44:08,8,Neutral,0.35418394,0.62251127,0.023304744
1949,I'll never be able to make any friends.,2022-05-23 20:06:29,8,Neutral,0.60315734,0.38875833,0.008084302
1950,I'm not going to get to start to recover for a long time. This is agonizing.,2022-07-06 02:18:35,8,Neutral,0.39752898,0.5832384,0.019232625
1951,I'm not memorable,2022-04-01 18:33:24,8,Neutral,0.59539133,0.37539455,0.029214075
1952,"I see an acquaintance that I have really liked the few times I've been around him, so I decide to wave to him. He doesn't respond. ",2022-05-04 21:00:01,8,Neutral,0.15824851,0.79099977,0.050751645
1953,I'd take a break and get some perspective on the situation.,2022-08-19 06:49:23,8,Neutral,0.8513238,0.12914766,0.01952861
1954,That she saw me as someone unworthy of dating,2022-04-09 07:43:44,8,Neutral,0.010576303,0.25788012,0.73154354
1955,I can't learn new skills well ,2022-08-11 20:20:11,8,Neutral,0.32036868,0.56170815,0.11792316
1956,It would mean we might not be friends anymore.,2022-05-20 23:36:10,8,Neutral,0.058404665,0.73277634,0.20881909
1957,it shows i have confidence about myself.,2022-07-27 03:34:32,8,Neutral,0.85549206,0.1340861,0.0104217725
1958,I am in danger of not having it completed.,2022-04-16 18:54:24,8,Neutral,0.78393304,0.19895934,0.017107597
1959,i hurt my family by asking them not to come to visit me ,2021-09-23 20:17:11,8,Neutral,0.013524401,0.67203337,0.31444228
1960,I must not be good enough for this person.,2022-04-26 04:56:43,8,Neutral,0.6318944,0.33883762,0.029267931
1961,An acquaintance didn't wave back to me in the street.,2022-07-19 00:08:32,8,Neutral,0.8403025,0.15474783,0.004949706
1962,disappointed,2021-09-08 21:10:08,8,Neutral,0.4207289,0.47311103,0.106160015
1963,Start losing friends.,2022-05-03 09:17:10,8,Neutral,0.87527835,0.11349091,0.0112307705
1964,Why is it still messed up?,2022-03-01 13:28:22,8,Neutral,0.68509966,0.296942,0.017958347
1965,I told my family to postpone a visit and they were hurt,2022-01-02 07:59:04,8,Neutral,0.1751902,0.7113793,0.11343058
1966,I might end up homeless and alone,2022-04-12 01:31:11,8,Neutral,0.4739657,0.4900212,0.03601314
1967,The fields has been very difficult ,2021-11-02 19:23:40,8,Neutral,0.57990766,0.3759756,0.04411671
1968,I would try to reach and and explain why I would have been to busy and to reschedule their visit.,2021-11-18 16:53:48,8,Neutral,0.67338926,0.30680707,0.019803658
1969,I will feel lonely,2022-04-14 19:13:42,8,Neutral,0.22077407,0.5062145,0.27301145
1970,I don't like myself.,2021-10-20 03:34:45,8,Neutral,0.69601774,0.2893129,0.014669303
1971,That my boss thinks I'm incapable,2021-11-18 13:16:07,8,Neutral,0.14387368,0.66584724,0.19027905
1972,It means that I value interaction with others.,2021-09-23 12:09:20,8,Neutral,0.9241792,0.07262597,0.0031948022
1973,"Wow, I can't believe i put in that much effort for these results",2022-06-19 06:51:17,8,Neutral,0.6749178,0.31496072,0.010121536
1974,I would search around the internet to try to get some inspiration for the essay,2021-12-05 10:59:57,8,Neutral,0.16498074,0.7331896,0.10182967
1975,Anxious,2022-01-20 21:04:23,8,Neutral,0.034958333,0.4711991,0.49384254
1976,I gained a pound after a week of intense dieting.,2021-12-07 19:52:55,8,Neutral,0.25670743,0.6323317,0.11096079
1977,forget about it and keep walking,2022-01-20 01:26:35,8,Neutral,0.8385973,0.14692146,0.014481248
1978,I would pretend that I am not affected by it at all when I next interact with the coworker to show that I was not going to hold it against them.,2022-04-19 23:36:51,8,Neutral,0.5832467,0.37852636,0.03822685
1979,frustration,2021-10-12 08:32:47,8,Neutral,0.7870392,0.18391311,0.029047713
1980,We will break up and I will return to the interpersonal starting line with another person but with life weighing even heavier.,2022-05-28 23:54:07,8,Neutral,0.8513238,0.12914766,0.01952861
1981,keep applying for new jobs,2021-10-22 00:51:18,8,Neutral,0.041224375,0.23541945,0.7233561
1982,I would just accept that she might possibly be busy and try to continue our casual banter at work,2021-11-01 14:38:55,8,Neutral,0.7130269,0.2679582,0.019014996
1983,embarrassed ,2022-01-31 16:56:12,8,Neutral,0.86292946,0.13051574,0.006554783
1984,That I'm not good enough for her,2022-02-15 00:56:34,8,Neutral,0.028197676,0.76384985,0.20795251
1985,upset,2021-10-30 00:35:41,8,Neutral,0.95155776,0.043194357,0.0052478593
1986,My family thinks I am rude,2021-11-08 16:46:41,8,Neutral,0.9137773,0.079887904,0.006334807
1987,I am sad because I didn't succeed in achieving an important goal of losing weight.,2022-07-23 18:10:43,8,Neutral,0.95315224,0.039683726,0.007164069
1988,I would feel like I wasted my time.,2022-08-09 13:04:32,8,Neutral,0.77832294,0.20457417,0.01710294
1989,It would hurt anyone to feel excluded.,2022-02-19 13:51:47,8,Neutral,0.7108582,0.25844097,0.030700853
1990,I would try to reassure them that I want to see them.,2022-01-15 17:33:41,8,Neutral,0.89771795,0.09583158,0.0064504123
1991,It would be upsetting to me because I would be shocked my spouse left without talking to me face to face.,2021-12-22 18:47:23,8,Neutral,0.743616,0.22461607,0.03176799
1992,I will be alone,2022-04-26 08:22:24,8,Neutral,0.9618697,0.034806482,0.0033238535
1993,sad,2022-06-15 14:20:41,8,Neutral,0.23846833,0.62871885,0.13281281
1994,It would say that my boss thinks I need to be reminded of my duties and I don't think I do.,2022-07-01 01:52:02,8,Neutral,0.9407383,0.055108745,0.004152967
1995,It would say that I want quick results,2022-01-28 10:39:25,8,Neutral,0.002182366,0.018580418,0.9792372
1996,I made a goal to quit smoking and failed,2022-01-16 23:43:30,8,Neutral,0.70219135,0.27481207,0.022996625
1997,Frustration ,2022-08-09 09:14:23,8,Neutral,0.6342417,0.34509096,0.020667363
1998,I was told that I don't look as attractive as I used to by my significant other. She told me that she does not like the way that I have been dressing lately and that I should go back to my old style of dressing. I can recall feeling embarrassed and let down with myself. I felt very tiny and as though my relationship was falling apart because she was starting to become very superficial. ,2021-10-18 05:11:28,8,Neutral,0.324046,0.6341449,0.041809093
1999,It would mean that people didn't respect me. ,2022-04-03 09:10:43,8,Neutral,0.4481314,0.46144933,0.09041929
2000,They could be talking about me,2022-03-12 15:33:27,8,Neutral,0.6097078,0.36311054,0.027181711
2001,I was given dry responses by a guy as he walked away to talk to another group,2022-07-20 11:10:06,8,Neutral,0.8295699,0.15283093,0.017599221
2002,I thought that my sister had taken some money from my house when she'd come over to visit. ,2022-01-03 08:26:48,8,Neutral,0.743616,0.22461607,0.03176799
2003,Devastated,2022-05-04 12:53:41,8,Neutral,0.0727803,0.88415325,0.04306644
2004,He thinks he has more authority over me than he does. I don't let anyone talk to me like that.,2021-09-25 04:03:48,8,Neutral,0.864235,0.12997277,0.0057922807
2005,I just want to relax because I am at work all day.  It says I am a person that appreciates my me time.,2022-08-11 23:45:16,8,Neutral,0.90010744,0.0924636,0.007429042
2006,angry,2021-12-07 00:49:37,8,Neutral,0.5066777,0.45795795,0.03536435
2007,I will have to move back home to my parents. ,2022-04-09 05:32:16,8,Neutral,0.7427107,0.24464075,0.0126485815
2008,Maybe he didn't recognize me.,2022-02-13 21:01:40,8,Neutral,0.93672526,0.058575485,0.0046992158
2009,I won't make money.,2022-07-06 12:58:56,8,Neutral,0.38028437,0.46144688,0.15826876
2010,i would feel discouraged that i can't catch a break with jobs. ,2022-06-11 15:40:58,8,Neutral,0.4379788,0.5090238,0.05299738
2011,I'm an uncaring person. ,2022-03-30 10:02:06,8,Neutral,0.9665834,0.03105884,0.0023577767
2012,Annoyed,2022-02-01 07:06:05,8,Neutral,0.41664302,0.5267717,0.05658526
2013,frustrated,2021-10-05 21:20:57,8,Neutral,0.18624054,0.6909785,0.12278093
2014,I'll want to die,2022-05-26 17:21:36,8,Neutral,0.052073106,0.51660126,0.4313256
2015,I was embarrassed that he caught me taking a break,2022-04-05 14:09:47,8,Neutral,0.61359316,0.3679284,0.018478518
2016,disheartened,2022-06-30 20:03:37,8,Neutral,0.7292161,0.2506985,0.020085376
2017,I do not have good social skills.,2022-02-16 08:50:45,8,Neutral,0.29785433,0.6763822,0.025763504
2018,Take 20 minutes off to relax and come back at the work with new eyes.,2022-08-05 16:19:41,8,Neutral,0.6362603,0.33895552,0.024784189
2019,"Talk about the situation, and discuss why I want to do so.",2021-12-17 15:06:10,8,Neutral,0.9580501,0.039180286,0.0027696688
2020,frustrated,2022-06-22 22:19:33,8,Neutral,0.6164664,0.36042625,0.023107357
2021,it means that I'm not ready for this job,2021-12-07 12:40:15,8,Neutral,0.9433492,0.05361441,0.0030364261
2022,Dejected,2021-10-04 09:39:49,8,Neutral,0.830704,0.1630253,0.006270715
2023,Sadness,2021-10-08 13:13:14,8,Neutral,0.9530691,0.04313036,0.0038004983
2024,I have been looking for work and a get a call back saying the position I was applying for has been filled. This was the third call I got saying this.,2022-05-30 18:06:39,8,Neutral,0.8419006,0.14321719,0.014882275
2025,feel sad this time,2022-02-09 01:06:17,8,Neutral,0.87793696,0.11511135,0.006951762
2026,nothing,2022-06-21 07:38:06,8,Neutral,0.16034745,0.78689045,0.0527621
